uid,impd,gear,date,year,spp,tl,w,count
81641,MISL,EF,9/19/2019,2019,Bluegill,130,40,1
81641,MISL,EF,9/19/2019,2019,Bluegill,123,34,1
81641,MISL,EF,9/19/2019,2019,Bluegill,156,74,1
81641,MISL,EF,9/19/2019,2019,Bluegill,120,32,1
81641,MISL,EF,9/19/2019,2019,Bluegill,101,18,1
81641,MISL,EF,9/19/2019,2019,Bluegill,95,12,1
81641,MISL,EF,9/19/2019,2019,Bluegill,95,12,1
81641,MISL,EF,9/19/2019,2019,Bluegill,160,74,1
81641,MISL,EF,9/19/2019,2019,Bluegill,117,30,1
81641,MISL,EF,9/19/2019,2019,Bluegill,130,40,1
81641,MISL,EF,9/19/2019,2019,Bluegill,149,62,1
81641,MISL,EF,9/19/2019,2019,Bluegill,40,,3
81641,MISL,EF,9/19/2019,2019,Bluegill,170,102,1
81641,MISL,EF,9/19/2019,2019,Bluegill,145,52,1
81641,MISL,EF,9/19/2019,2019,Bluegill,135,50,1
81641,MISL,EF,9/19/2019,2019,Bluegill,125,42,1
81641,MISL,EF,9/19/2019,2019,Bluegill,135,52,1
81641,MISL,EF,9/19/2019,2019,Bluegill,50,,1
81641,MISL,EF,9/19/2019,2019,Bluegill,99,16,1
81641,MISL,EF,9/19/2019,2019,Bluegill,131,40,1
81641,MISL,EF,9/19/2019,2019,Bluegill,86,12,1
81641,MISL,EF,9/19/2019,2019,Bluegill,168,98,1
81641,MISL,EF,9/19/2019,2019,Bluegill,147,60,1
81641,MISL,EF,9/19/2019,2019,Bluegill,144,58,1
81641,MISL,EF,9/19/2019,2019,Bluegill,149,56,1
81641,MISL,EF,9/19/2019,2019,Bluegill,132,48,1
81641,MISL,EF,9/19/2019,2019,Bluegill,136,44,1
81641,MISL,EF,9/19/2019,2019,Bluegill,86,12,1
81641,MISL,EF,9/19/2019,2019,Bluegill,87,12,1
81641,MISL,EF,9/19/2019,2019,Bluegill,141,50,1
81641,MISL,EF,9/19/2019,2019,Bluegill,129,36,1
81641,MISL,EF,9/19/2019,2019,Bluegill,106,24,1
81641,MISL,EF,9/19/2019,2019,Bluegill,143,46,1
81641,MISL,EF,9/19/2019,2019,Bluegill,84,16,1
81641,MISL,EF,9/19/2019,2019,Bluegill,121,26,1
81641,MISL,EF,9/19/2019,2019,Bluegill,142,46,1
81641,MISL,EF,9/19/2019,2019,Bluegill,135,52,1
81641,MISL,EF,9/19/2019,2019,Bluegill,155,70,1
81641,MISL,EF,9/19/2019,2019,Bluegill,100,12,1
81641,MISL,EF,9/19/2019,2019,Bluegill,128,34,1
81641,MISL,EF,9/19/2019,2019,Bluegill,122,34,1
81641,MISL,EF,9/19/2019,2019,Bluegill,143,46,1
81641,MISL,EF,9/19/2019,2019,Bluegill,140,52,1
81641,MISL,EF,9/19/2019,2019,Bluegill,130,40,1
81641,MISL,EF,9/19/2019,2019,Bluegill,150,76,1
81641,MISL,EF,9/19/2019,2019,Bluegill,91,14,1
81641,MISL,EF,9/19/2019,2019,Bluegill,119,38,1
81641,MISL,EF,9/19/2019,2019,Bluegill,141,56,1
81641,MISL,EF,9/19/2019,2019,Bluegill,89,12,1
81641,MISL,EF,9/19/2019,2019,Bluegill,104,24,1
81641,MISL,EF,9/19/2019,2019,Bluegill,84,14,1
81641,MISL,EF,9/19/2019,2019,Bluegill,151,60,1
81641,MISL,EF,9/19/2019,2019,Bluegill,130,40,1
81641,MISL,EF,9/19/2019,2019,Bluegill,144,50,1
81641,MISL,EF,9/19/2019,2019,Bluegill,98,24,1
81641,MISL,EF,9/19/2019,2019,Bluegill,126,34,1
81641,MISL,EF,9/19/2019,2019,Bluegill,103,22,1
81641,MISL,EF,9/19/2019,2019,Bluegill,91,14,1
81641,MISL,EF,9/19/2019,2019,Bluegill,139,52,1
81641,MISL,EF,9/19/2019,2019,Bluegill,136,50,1
81641,MISL,EF,9/19/2019,2019,Bluegill,156,60,1
81641,MISL,EF,9/19/2019,2019,Bluegill,107,26,1
81641,MISL,EF,9/19/2019,2019,Bluegill,96,16,1
81641,MISL,EF,9/19/2019,2019,Bluegill,110,26,1
81641,MISL,EF,9/19/2019,2019,Bluegill,140,44,1
81641,MISL,EF,9/19/2019,2019,Bluegill,95,14,1
81641,MISL,EF,9/19/2019,2019,Bluegill,145,54,1
81641,MISL,EF,9/19/2019,2019,Bluegill,157,64,1
81641,MISL,EF,9/19/2019,2019,Bluegill,144,56,1
81641,MISL,EF,9/19/2019,2019,Bluegill,120,26,1
81641,MISL,EF,9/19/2019,2019,Bluegill,100,16,1
81641,MISL,EF,9/19/2019,2019,Bluegill,137,54,1
81641,MISL,EF,9/19/2019,2019,Bluegill,132,32,1
81641,MISL,EF,9/19/2019,2019,Bluegill,163,94,1
81641,MISL,EF,9/19/2019,2019,Bluegill,137,50,1
81641,MISL,EF,9/19/2019,2019,Bluegill,162,84,1
81641,MISL,EF,9/19/2019,2019,Bluegill,135,50,1
81641,MISL,EF,9/19/2019,2019,Bluegill,171,106,1
81641,MISL,EF,9/19/2019,2019,Bluegill,95,14,1
81641,MISL,EF,9/19/2019,2019,Bluegill,102,20,1
81641,MISL,EF,9/19/2019,2019,Bluegill,86,14,1
81641,MISL,EF,9/19/2019,2019,Bluegill,130,42,1
81641,MISL,EF,9/19/2019,2019,Bluegill,124,32,1
81641,MISL,EF,9/19/2019,2019,Bluegill,133,48,1
81641,MISL,EF,9/19/2019,2019,Bluegill,145,56,1
81641,MISL,EF,9/19/2019,2019,Bluegill,99,24,1
81641,MISL,EF,9/19/2019,2019,Bluegill,111,28,1
81641,MISL,EF,9/19/2019,2019,Bluegill,108,24,1
81641,MISL,EF,9/19/2019,2019,Bluegill,86,10,1
81641,MISL,EF,9/19/2019,2019,Bluegill,131,40,1
81641,MISL,EF,9/19/2019,2019,Bluegill,125,36,1
81641,MISL,EF,9/19/2019,2019,Bluegill,136,48,1
81641,MISL,EF,9/19/2019,2019,Bluegill,135,44,1
81641,MISL,EF,9/19/2019,2019,Bluegill,114,24,1
81641,MISL,EF,9/19/2019,2019,Bluegill,116,20,1
81641,MISL,EF,9/19/2019,2019,Bluegill,160,72,1
81641,MISL,EF,9/19/2019,2019,Bluegill,141,46,1
81641,MISL,EF,9/19/2019,2019,Bluegill,160,70,1
81641,MISL,EF,9/19/2019,2019,Bluegill,105,20,1
81641,MISL,EF,9/19/2019,2019,Bluegill,70,,3
81641,MISL,EF,9/19/2019,2019,Bluegill,157,74,1
81641,MISL,EF,9/19/2019,2019,Bluegill,140,50,1
81641,MISL,EF,9/19/2019,2019,Bluegill,144,56,1
81641,MISL,EF,9/19/2019,2019,Bluegill,143,60,1
81641,MISL,EF,9/19/2019,2019,Bluegill,135,46,1
81641,MISL,EF,9/19/2019,2019,Bluegill,86,14,1
81641,MISL,EF,9/19/2019,2019,Bluegill,94,14,1
81641,MISL,EF,9/19/2019,2019,Bluegill,165,92,1
81641,MISL,EF,9/19/2019,2019,Bluegill,111,26,1
81641,MISL,EF,9/19/2019,2019,Bluegill,108,26,1
81641,MISL,EF,9/19/2019,2019,Bluegill,84,14,1
81641,MISL,EF,9/19/2019,2019,Bluegill,140,44,1
81641,MISL,EF,9/19/2019,2019,Bluegill,142,54,1
81641,MISL,EF,9/19/2019,2019,Bluegill,137,44,1
81641,MISL,EF,9/19/2019,2019,Bluegill,144,50,1
81641,MISL,EF,9/19/2019,2019,Bluegill,114,26,1
81641,MISL,EF,9/19/2019,2019,Bluegill,111,26,1
81703,ZPCB,EF,9/23/2019,2019,Bluegill,160,,1
81703,ZPCB,EF,9/23/2019,2019,Bluegill,50,,25
81703,ZPCB,EF,9/23/2019,2019,Bluegill,130,,1
81703,ZPCB,EF,9/23/2019,2019,Bluegill,60,,25
81703,ZPCB,EF,9/23/2019,2019,Bluegill,140,,4
81703,ZPCB,EF,9/23/2019,2019,Bluegill,70,,2
81703,ZPCB,EF,9/23/2019,2019,Bluegill,150,,3
81703,ZPCB,EF,9/23/2019,2019,Bluegill,120,,7
81702,ZPCB,EF,9/23/2019,2019,Bluegill,60,,5
81702,ZPCB,EF,9/23/2019,2019,Bluegill,100,,2
81702,ZPCB,EF,9/23/2019,2019,Bluegill,140,,7
81702,ZPCB,EF,9/23/2019,2019,Bluegill,70,,24
81702,ZPCB,EF,9/23/2019,2019,Bluegill,150,,1
81702,ZPCB,EF,9/23/2019,2019,Bluegill,110,,17
81702,ZPCB,EF,9/23/2019,2019,Bluegill,80,,30
81702,ZPCB,EF,9/23/2019,2019,Bluegill,120,,16
81702,ZPCB,EF,9/23/2019,2019,Bluegill,160,,1
81702,ZPCB,EF,9/23/2019,2019,Bluegill,90,,9
81702,ZPCB,EF,9/23/2019,2019,Bluegill,130,,8
81701,ZPCB,EF,9/23/2019,2019,Bluegill,60,,4
81701,ZPCB,EF,9/23/2019,2019,Bluegill,100,,4
81701,ZPCB,EF,9/23/2019,2019,Bluegill,140,,4
81701,ZPCB,EF,9/23/2019,2019,Bluegill,70,,18
81701,ZPCB,EF,9/23/2019,2019,Bluegill,110,,12
81701,ZPCB,EF,9/23/2019,2019,Bluegill,150,,1
81701,ZPCB,EF,9/23/2019,2019,Bluegill,80,,27
81701,ZPCB,EF,9/23/2019,2019,Bluegill,120,,4
81701,ZPCB,EF,9/23/2019,2019,Bluegill,170,,1
81701,ZPCB,EF,9/23/2019,2019,Bluegill,90,,10
81701,ZPCB,EF,9/23/2019,2019,Bluegill,130,,4
81700,ZPCB,EF,9/23/2019,2019,Bluegill,60,,2
81700,ZPCB,EF,9/23/2019,2019,Bluegill,100,,4
81700,ZPCB,EF,9/23/2019,2019,Bluegill,140,,4
81700,ZPCB,EF,9/23/2019,2019,Bluegill,70,,16
81700,ZPCB,EF,9/23/2019,2019,Bluegill,110,,15
81700,ZPCB,EF,9/23/2019,2019,Bluegill,160,,1
81700,ZPCB,EF,9/23/2019,2019,Bluegill,80,,12
81700,ZPCB,EF,9/23/2019,2019,Bluegill,120,,11
81700,ZPCB,EF,9/23/2019,2019,Bluegill,90,,8
81700,ZPCB,EF,9/23/2019,2019,Bluegill,130,,4
81652,POCL,EF,9/23/2019,2019,Bluegill,80,,24
81652,POCL,EF,9/23/2019,2019,Bluegill,120,,3
81652,POCL,EF,9/23/2019,2019,Bluegill,170,,1
81652,POCL,EF,9/23/2019,2019,Bluegill,40,,3
81652,POCL,EF,9/23/2019,2019,Bluegill,90,,5
81652,POCL,EF,9/23/2019,2019,Bluegill,130,,3
81652,POCL,EF,9/23/2019,2019,Bluegill,180,,1
81652,POCL,EF,9/23/2019,2019,Bluegill,50,,1
81652,POCL,EF,9/23/2019,2019,Bluegill,100,,1
81652,POCL,EF,9/23/2019,2019,Bluegill,140,,4
81652,POCL,EF,9/23/2019,2019,Bluegill,60,,6
81652,POCL,EF,9/23/2019,2019,Bluegill,110,,2
81652,POCL,EF,9/23/2019,2019,Bluegill,150,,1
81652,POCL,EF,9/23/2019,2019,Bluegill,70,,25
81651,POCL,EF,9/23/2019,2019,Bluegill,140,46,1
81651,POCL,EF,9/23/2019,2019,Bluegill,140,44,1
81651,POCL,EF,9/23/2019,2019,Bluegill,40,,1
81651,POCL,EF,9/23/2019,2019,Bluegill,80,,18
81651,POCL,EF,9/23/2019,2019,Bluegill,132,40,1
81651,POCL,EF,9/23/2019,2019,Bluegill,121,28,1
81651,POCL,EF,9/23/2019,2019,Bluegill,132,40,1
81651,POCL,EF,9/23/2019,2019,Bluegill,124,30,1
81651,POCL,EF,9/23/2019,2019,Bluegill,147,62,1
81651,POCL,EF,9/23/2019,2019,Bluegill,50,,1
81651,POCL,EF,9/23/2019,2019,Bluegill,90,,7
81651,POCL,EF,9/23/2019,2019,Bluegill,124,34,1
81651,POCL,EF,9/23/2019,2019,Bluegill,152,60,1
81651,POCL,EF,9/23/2019,2019,Bluegill,166,74,1
81651,POCL,EF,9/23/2019,2019,Bluegill,131,38,1
81651,POCL,EF,9/23/2019,2019,Bluegill,128,30,1
81651,POCL,EF,9/23/2019,2019,Bluegill,60,,3
81651,POCL,EF,9/23/2019,2019,Bluegill,100,,7
81651,POCL,EF,9/23/2019,2019,Bluegill,136,58,1
81651,POCL,EF,9/23/2019,2019,Bluegill,140,46,1
81651,POCL,EF,9/23/2019,2019,Bluegill,123,28,1
81651,POCL,EF,9/23/2019,2019,Bluegill,70,,21
81651,POCL,EF,9/23/2019,2019,Bluegill,110,,6
81651,POCL,EF,9/23/2019,2019,Bluegill,124,34,1
81651,POCL,EF,9/23/2019,2019,Bluegill,123,32,1
81650,POCL,EF,9/23/2019,2019,Bluegill,60,,9
81650,POCL,EF,9/23/2019,2019,Bluegill,100,,3
81650,POCL,EF,9/23/2019,2019,Bluegill,128,38,1
81650,POCL,EF,9/23/2019,2019,Bluegill,154,62,1
81650,POCL,EF,9/23/2019,2019,Bluegill,133,42,1
81650,POCL,EF,9/23/2019,2019,Bluegill,70,,38
81650,POCL,EF,9/23/2019,2019,Bluegill,110,,4
81650,POCL,EF,9/23/2019,2019,Bluegill,157,66,1
81650,POCL,EF,9/23/2019,2019,Bluegill,125,34,1
81650,POCL,EF,9/23/2019,2019,Bluegill,172,86,1
81650,POCL,EF,9/23/2019,2019,Bluegill,40,,7
81650,POCL,EF,9/23/2019,2019,Bluegill,80,,21
81650,POCL,EF,9/23/2019,2019,Bluegill,167,68,1
81650,POCL,EF,9/23/2019,2019,Bluegill,143,64,1
81650,POCL,EF,9/23/2019,2019,Bluegill,135,42,1
81650,POCL,EF,9/23/2019,2019,Bluegill,50,,5
81650,POCL,EF,9/23/2019,2019,Bluegill,90,,5
81650,POCL,EF,9/23/2019,2019,Bluegill,144,48,1
81650,POCL,EF,9/23/2019,2019,Bluegill,131,40,1
81649,POCL,EF,9/23/2019,2019,Bluegill,95,18,1
81649,POCL,EF,9/23/2019,2019,Bluegill,40,,12
81649,POCL,EF,9/23/2019,2019,Bluegill,80,,29
81649,POCL,EF,9/23/2019,2019,Bluegill,105,24,1
81649,POCL,EF,9/23/2019,2019,Bluegill,108,28,1
81649,POCL,EF,9/23/2019,2019,Bluegill,109,16,1
81649,POCL,EF,9/23/2019,2019,Bluegill,101,18,1
81649,POCL,EF,9/23/2019,2019,Bluegill,156,70,1
81649,POCL,EF,9/23/2019,2019,Bluegill,50,,4
81649,POCL,EF,9/23/2019,2019,Bluegill,107,20,1
81649,POCL,EF,9/23/2019,2019,Bluegill,92,12,1
81649,POCL,EF,9/23/2019,2019,Bluegill,110,,2
81649,POCL,EF,9/23/2019,2019,Bluegill,114,32,1
81649,POCL,EF,9/23/2019,2019,Bluegill,147,46,1
81649,POCL,EF,9/23/2019,2019,Bluegill,97,16,1
81649,POCL,EF,9/23/2019,2019,Bluegill,105,12,1
81649,POCL,EF,9/23/2019,2019,Bluegill,104,18,1
81649,POCL,EF,9/23/2019,2019,Bluegill,60,,12
81649,POCL,EF,9/23/2019,2019,Bluegill,126,34,1
81649,POCL,EF,9/23/2019,2019,Bluegill,135,58,1
81649,POCL,EF,9/23/2019,2019,Bluegill,136,40,1
81649,POCL,EF,9/23/2019,2019,Bluegill,106,28,1
81649,POCL,EF,9/23/2019,2019,Bluegill,108,26,1
81649,POCL,EF,9/23/2019,2019,Bluegill,91,14,1
81649,POCL,EF,9/23/2019,2019,Bluegill,70,,59
81649,POCL,EF,9/23/2019,2019,Bluegill,90,,2
81649,POCL,EF,9/23/2019,2019,Bluegill,111,20,1
81649,POCL,EF,9/23/2019,2019,Bluegill,132,38,1
81649,POCL,EF,9/23/2019,2019,Bluegill,110,22,1
81649,POCL,EF,9/23/2019,2019,Bluegill,104,18,1
81648,POCL,EF,9/23/2019,2019,Bluegill,140,,3
81648,POCL,EF,9/23/2019,2019,Bluegill,70,,90
81648,POCL,EF,9/23/2019,2019,Bluegill,108,24,1
81648,POCL,EF,9/23/2019,2019,Bluegill,120,,4
81648,POCL,EF,9/23/2019,2019,Bluegill,40,,47
81648,POCL,EF,9/23/2019,2019,Bluegill,80,,55
81648,POCL,EF,9/23/2019,2019,Bluegill,110,,7
81648,POCL,EF,9/23/2019,2019,Bluegill,90,,6
81648,POCL,EF,9/23/2019,2019,Bluegill,50,,15
81648,POCL,EF,9/23/2019,2019,Bluegill,117,28,1
81648,POCL,EF,9/23/2019,2019,Bluegill,100,,9
81648,POCL,EF,9/23/2019,2019,Bluegill,60,,25
81648,POCL,EF,9/23/2019,2019,Bluegill,139,50,1
81648,POCL,EF,9/23/2019,2019,Bluegill,150,,1
81647,POCL,EF,9/23/2019,2019,Bluegill,81,6,1
81647,POCL,EF,9/23/2019,2019,Bluegill,121,30,1
81647,POCL,EF,9/23/2019,2019,Bluegill,111,26,1
81647,POCL,EF,9/23/2019,2019,Bluegill,103,22,1
81647,POCL,EF,9/23/2019,2019,Bluegill,86,12,1
81647,POCL,EF,9/23/2019,2019,Bluegill,60,,11
81647,POCL,EF,9/23/2019,2019,Bluegill,80,,18
81647,POCL,EF,9/23/2019,2019,Bluegill,110,,3
81647,POCL,EF,9/23/2019,2019,Bluegill,136,40,1
81647,POCL,EF,9/23/2019,2019,Bluegill,81,8,1
81647,POCL,EF,9/23/2019,2019,Bluegill,83,6,1
81647,POCL,EF,9/23/2019,2019,Bluegill,82,8,1
81647,POCL,EF,9/23/2019,2019,Bluegill,139,42,1
81647,POCL,EF,9/23/2019,2019,Bluegill,159,66,1
81647,POCL,EF,9/23/2019,2019,Bluegill,108,22,1
81647,POCL,EF,9/23/2019,2019,Bluegill,81,10,1
81647,POCL,EF,9/23/2019,2019,Bluegill,83,10,1
81647,POCL,EF,9/23/2019,2019,Bluegill,115,28,1
81647,POCL,EF,9/23/2019,2019,Bluegill,40,,20
81647,POCL,EF,9/23/2019,2019,Bluegill,80,10,1
81647,POCL,EF,9/23/2019,2019,Bluegill,134,44,1
81647,POCL,EF,9/23/2019,2019,Bluegill,92,14,1
81647,POCL,EF,9/23/2019,2019,Bluegill,80,10,1
81647,POCL,EF,9/23/2019,2019,Bluegill,149,66,1
81647,POCL,EF,9/23/2019,2019,Bluegill,145,46,1
81647,POCL,EF,9/23/2019,2019,Bluegill,90,14,1
81647,POCL,EF,9/23/2019,2019,Bluegill,80,8,1
81647,POCL,EF,9/23/2019,2019,Bluegill,100,,2
81647,POCL,EF,9/23/2019,2019,Bluegill,105,20,1
81647,POCL,EF,9/23/2019,2019,Bluegill,127,34,1
81647,POCL,EF,9/23/2019,2019,Bluegill,70,,54
81647,POCL,EF,9/23/2019,2019,Bluegill,110,24,1
81647,POCL,EF,9/23/2019,2019,Bluegill,85,10,1
81647,POCL,EF,9/23/2019,2019,Bluegill,110,26,1
81647,POCL,EF,9/23/2019,2019,Bluegill,119,34,1
81647,POCL,EF,9/23/2019,2019,Bluegill,50,,6
81647,POCL,EF,9/23/2019,2019,Bluegill,98,18,1
81647,POCL,EF,9/23/2019,2019,Bluegill,95,14,1
81647,POCL,EF,9/23/2019,2019,Bluegill,120,,1
81647,POCL,EF,9/23/2019,2019,Bluegill,123,32,1
81647,POCL,EF,9/23/2019,2019,Bluegill,105,18,1
81647,POCL,EF,9/23/2019,2019,Bluegill,82,8,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,80,,4
85039,HOCB,EF,9/2/2020,2020,Bluegill,134,45,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,115,30,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,146,55,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,90,,5
85039,HOCB,EF,9/2/2020,2020,Bluegill,134,45,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,140,55,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,123,30,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,141,60,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,120,35,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,100,20,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,131,40,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,120,30,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,128,40,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,103,20,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,135,50,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,116,30,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,113,30,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,122,30,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,118,30,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,154,70,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,144,60,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,135,50,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,70,,2
85039,HOCB,EF,9/2/2020,2020,Bluegill,100,15,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,116,30,1
85039,HOCB,EF,9/2/2020,2020,Bluegill,120,30,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,145,60,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,117,30,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,145,55,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,60,,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,132,35,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,114,30,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,126,35,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,80,,2
85038,HOCB,EF,9/2/2020,2020,Bluegill,119,25,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,136,55,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,160,70,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,110,25,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,136,45,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,132,30,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,120,30,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,115,35,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,100,15,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,145,45,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,137,50,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,117,35,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,125,35,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,132,50,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,138,50,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,133,55,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,128,40,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,145,55,1
85038,HOCB,EF,9/2/2020,2020,Bluegill,135,45,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,130,35,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,106,20,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,142,55,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,145,60,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,135,45,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,140,55,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,90,,2
85037,HOCB,EF,9/2/2020,2020,Bluegill,130,40,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,159,85,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,130,35,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,134,50,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,80,,5
85037,HOCB,EF,9/2/2020,2020,Bluegill,140,55,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,145,55,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,139,50,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,117,30,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,110,25,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,111,25,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,138,45,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,134,45,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,105,20,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,116,30,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,130,30,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,130,45,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,125,30,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,129,35,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,131,35,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,139,50,1
85037,HOCB,EF,9/2/2020,2020,Bluegill,124,30,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,123,30,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,135,45,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,104,20,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,134,40,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,109,25,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,129,35,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,127,40,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,124,35,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,134,40,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,103,15,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,90,,2
85035,HOCB,EF,9/2/2020,2020,Bluegill,129,40,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,125,40,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,80,,3
85035,HOCB,EF,9/2/2020,2020,Bluegill,131,45,1
85035,HOCB,EF,9/2/2020,2020,Bluegill,142,60,1
85034,HOCB,EF,9/2/2020,2020,Bluegill,134,35,1
85034,HOCB,EF,9/2/2020,2020,Bluegill,112,20,1
85034,HOCB,EF,9/2/2020,2020,Bluegill,70,,2
85034,HOCB,EF,9/2/2020,2020,Bluegill,100,20,1
85034,HOCB,EF,9/2/2020,2020,Bluegill,90,,2
85034,HOCB,EF,9/2/2020,2020,Bluegill,143,60,1
85034,HOCB,EF,9/2/2020,2020,Bluegill,80,,6
85034,HOCB,EF,9/2/2020,2020,Bluegill,118,25,1
85034,HOCB,EF,9/2/2020,2020,Bluegill,135,45,1
85034,HOCB,EF,9/2/2020,2020,Bluegill,113,20,1
85034,HOCB,EF,9/2/2020,2020,Bluegill,135,40,1
85034,HOCB,EF,9/2/2020,2020,Bluegill,135,40,1
85034,HOCB,EF,9/2/2020,2020,Bluegill,130,45,1
85083,PTSB,EF,9/14/2020,2020,Bluegill,170,90,1
85083,PTSB,EF,9/14/2020,2020,Bluegill,131,40,1
85083,PTSB,EF,9/14/2020,2020,Bluegill,153,73,1
85083,PTSB,EF,9/14/2020,2020,Bluegill,107,21,1
85083,PTSB,EF,9/14/2020,2020,Bluegill,80,,3
85083,PTSB,EF,9/14/2020,2020,Bluegill,108,22,1
85083,PTSB,EF,9/14/2020,2020,Bluegill,40,,1
85083,PTSB,EF,9/14/2020,2020,Bluegill,138,46,1
85083,PTSB,EF,9/14/2020,2020,Bluegill,60,,3
85083,PTSB,EF,9/14/2020,2020,Bluegill,90,,2
85083,PTSB,EF,9/14/2020,2020,Bluegill,50,,2
85082,PTSB,EF,9/14/2020,2020,Bluegill,175,110,1
85082,PTSB,EF,9/14/2020,2020,Bluegill,50,,2
85082,PTSB,EF,9/14/2020,2020,Bluegill,60,,5
85082,PTSB,EF,9/14/2020,2020,Bluegill,80,,1
85082,PTSB,EF,9/14/2020,2020,Bluegill,120,33,1
85082,PTSB,EF,9/14/2020,2020,Bluegill,104,22,1
85082,PTSB,EF,9/14/2020,2020,Bluegill,90,,1
85082,PTSB,EF,9/14/2020,2020,Bluegill,138,51,1
85082,PTSB,EF,9/14/2020,2020,Bluegill,106,27,1
